Datum,Klantennummer,Artikelnummer,IsLeeggoed,Omschrijving,AantalGeboekt,Basiseenheid,OmzetInEuroNaKorting,TotaleKorting
2016-09-15,101988,1001511,false,Lindemans Kriek 24/25cl,120,FLES,70.95,0
2016-09-15,101988,1001686,false,Duvel deze niet gebruiken,60,FLES,139.36,0
2016-09-15,101988,1001756,false,Trappiste 12 24/33cl,48,FLES,299.2,0
2016-09-15,101988,1001776,false,Abbaye Des Rocs 24/33cl,72,FLES,55.9,0
2016-09-15,101988,1001819,false,Bush Ambrée 24/33cl,240,FLES,221.04,0
2016-09-15,101988,1001820,false,Bush Blond 24/33cl,120,FLES,100.51,0
2016-09-15,101988,1001836,false,Abbaye Des Rocs Blanche Des Honnelles 12/75cl,60,FLES,100.53,0
2016-09-15,101988,1001847,false,Quintine Blanche Bio 20/33cl (uit productie),100,FLES,107.61,0
2016-09-15,101988,1001864,false,Brunehaut Ambré Bio 24/33cl,960,FLES,807.48,0
2016-09-15,101988,1001865,false,Brunehaut Blonde Bio 24/33cl,480,FLES,389.03,0
2016-09-15,101988,1001875,false,Barbar 24/33cl,120,FLES,110.9,0
2016-09-15,101988,1001920,false,Corsendonk Agnus 24/33cl,120,FLES,91.84,0
2016-09-15,101988,1001933,false,Corsendonk Pater 24/33cl,120,FLES,93.37,0
2016-09-15,101988,1001942,false,Chimay Rood 24/33cl,360,FLES,296.6,0
2016-09-15,101988,1001943,false,Chimay Premiere 12/75cl,180,FLES,329.93,0
2016-09-15,101988,1001944,false,Chimay Wit 24/33cl,360,FLES,321.52,0
2016-09-15,101988,1001978,false,De Graal Dubbel 24/33cl,72,FLES,48.05,0
2016-09-15,101988,1001981,false,De Graal Tripel 24/33cl,72,FLES,55.57,0
2016-09-15,101988,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,60,FLES,126.02,0
2016-09-15,101988,1002026,false,Fantome Saison 12/75cl,36,FLES,120.62,0
2016-09-15,101988,1002032,false,Fantome Pissenlit 12/75cl,36,FLES,112.26,0
2016-09-15,101988,1002045,false,De Ranke Guldenberg 24/33cl,240,FLES,215.31,0
2016-09-15,101988,1002085,false,Hercule 20/33cl (uit productie),100,FLES,132.65,0
2016-09-15,101988,1002124,false,Karmeliet Tripel 24/33cl,360,FLES,300.91,0
2016-09-15,101988,1002140,false,De Ranke Kriek 6/75cl,30,FLES,104.94,0
2016-09-15,101988,1002210,false,La Moneuse 12/75cl,36,FLES,84.22,0
2016-09-15,101988,1002213,false,Abbaye Des Rocs La Montagnarde 24/33cl,72,FLES,55.69,0
2016-09-15,101988,1002214,false,Abbaye Des Rocs La Montagnarde 12/75cl,36,FLES,62.4,0
2016-09-15,101988,1002248,false,Maredsous 6 Blond 24/33cl,240,FLES,177.07,0
2016-09-15,101988,1002259,false,Malheur 10 24/33cl,120,FLES,126.46,0
2016-09-15,101988,1002261,false,Malheur 12 24/33cl,120,FLES,132.65,0
2016-09-15,101988,1002262,false,Malheur Brut 6/75cl,12,FLES,105.5,0
2016-09-15,101988,1002264,false,Malheur Cuvée Royal 6/75cl (uit productie),12,FLES,105.21,0
2016-09-15,101988,1002272,false,Moinette Bio 12/75cl,60,FLES,122.94,0
2016-09-15,101988,1002293,false,Ondineke Tripel De Glazen Toren 12/75cl,180,FLES,408.35,0
2016-09-15,101988,1002297,false,Orval 24/33cl,240,FLES,234.63,0
2016-09-15,101988,1002326,false,Struise Pannepot 24/33cl,48,FLES,67.5,0
2016-09-15,101988,1002346,false,Quintine Blond 20/33cl (uit productie),100,FLES,109.36,0
2016-09-15,101988,1002347,false,Quintine Amber 20/33cl (uit productie),100,FLES,115.53,0
2016-09-15,101988,1002355,false,Rodenbach Grand Cru 24/33cl,240,FLES,231.12,0
2016-09-15,101988,1002358,false,Rochefort 6 24/33cl,120,FLES,102.58,0
2016-09-15,101988,1002359,false,Rochefort 8 24/33cl,120,FLES,116.68,0
2016-09-15,101988,1002366,false,St.Bernardus Abt 12 24/33cl,120,FLES,114.72,0
2016-09-15,101988,1002370,false,St.Bernardus Prior 8 24/33cl,120,FLES,92.43,0
2016-09-15,101988,1002380,false,St.Bernardus Witbier 24/33cl,240,FLES,135.84,0
2016-09-15,101988,1002387,false,Saison d'Epautre 12/75cl,60,FLES,140,0
2016-09-15,101988,1002523,false,Scheldebrouwerij Witheer 24/33cl,120,FLES,82.75,0
2016-09-15,101988,1002566,false,Saison Dupont 24/33cl,480,FLES,314.36,0
2016-09-15,101988,1002579,false,De Dochter vd Korenaar Bravoure 24/33cl,72,FLES,87.67,0
2016-09-15,101988,1003855,false,Moinette Donker 24/33cl,120,FLES,97.12,0
2016-09-15,101988,1004084,false,Struise Tsjeeses 24/33cl,72,FLES,107.05,0
2016-09-15,101988,1004463,false,La Chouffe 24/33cl,720,FLES,655.82,0
2016-09-15,101988,1004619,false,Corsendonk Rousse 24/33cl,120,FLES,94.58,0
2016-09-15,101988,1004621,false,De La Senne Zinnebir 24/33cl,360,FLES,314.21,0
2016-09-15,101988,1004622,false,De La Senne Taras Boulba 24/33cl,480,FLES,409.66,0
2016-09-15,101988,1004698,false,Deus brut des Flandres 6/75cl,18,FLES,166.77,0
2016-09-15,101988,1004706,false,Pauwel Kwak 12/75cl,120,FLES,309.75,0
2016-09-15,101988,1004714,false,Rodenbach Vintage 6/75cl,18,FLES,92.79,0
2016-09-15,101988,1004944,false,De La Senne Stouterik 24/33cl,120,FLES,115.13,0
2016-09-15,101988,1004945,false,De Ranke Saison De Dottignies 24/33cl,120,FLES,97.73,0
2016-09-15,101988,1004999,false,Cuvee Des Trolls 6/75cl,30,FLES,82.94,0
2016-09-15,101988,1005064,false,Struise Sint Amatus 2013 24/33cl,72,FLES,96.24,0
2016-09-15,101988,1005102,false,De Ranke Hop Harvest 6/75cl,30,FLES,96.88,0
2016-09-15,101988,1005450,false,Struise Pannepot Grand Reserva 24/33cl,48,FLES,89.65,0
2016-09-15,101988,1005536,false,De Dochter vd Korenaar Finesse 24/33cl,48,FLES,75.14,0
2016-09-15,101988,1005660,false,De La Senne Jambe De Bois 24/33cl,240,FLES,239.74,0
2016-09-15,101988,1005661,false,Cantillon Saint-Gilloise 6/75cl,6,FLES,35.2,0
2016-09-15,101988,1005931,false,La Vermontoise 12/75cl,36,FLES,84.02,0
2016-09-15,101988,1006198,false,Brunehaut Triple Bio 24/33cl,480,FLES,462.69,0
2016-09-15,101988,1006627,false,Oude Geuze 3 Fonteinen doos,36,FLES,103.82,0
2016-09-15,101988,1006670,false,De Dochter vd Korenaar Crime Passionel 24/33cl,120,FLES,167.86,0
2016-09-15,101988,1006829,false,Amager IPA/ Wookiee,36,FLES,91.53,0
2016-09-15,101988,1006837,false,Amager Todd The Axe Man,36,FLES,104.53,0
2016-09-15,101988,1006838,false,Chimay Doree,360,FLES,317.01,0
2016-09-15,101988,1007175,false,De Dochter vd Korenaar Charbon 24/33cl,72,FLES,110.04,0
2016-09-15,101988,1007402,false,Tiny Rebel Cwtch,72,FLES,101.02,0
2016-09-15,101988,1007404,false,Tiny Rebel Dirty Stop Out,72,FLES,103.22,0
2016-09-15,101988,1007513,false,Amager Batch 1000,36,FLES,100.41,0
2016-09-15,101988,1007519,false,Amager International Men of Mystery,36,FLES,121.37,0
2016-09-15,101988,1007522,false,Amager Sinner series Pride,36,FLES,121.46,0
2016-09-15,101988,1007524,false,Amager Sinner series Sloth,24,FLES,60.71,0
2016-09-15,101988,1008203,false,Cuvee des Trolls,240,FLES,169.71,0
2016-09-15,101988,1008218,false,Magic Rock Cannonball Can,192,BLIK,266.79,0
2016-09-15,101988,1008219,false,Magic Rock High Wire Grapefruit Can,192,BLIK,237.09,0
2016-09-15,101988,1008220,false,Magic Rock Salty Kiss Can,120,BLIK,155.64,0
2016-09-15,101988,1008283,false,Amager Arctic Sunstone,36,FLES,94.67,0
2016-09-15,101988,1008509,false,Magic Rock High Wire Can,192,BLIK,237.09,0
2016-09-15,101988,1008510,false,Magic Rock Dark Arts Can,120,BLIK,146.8,0
2016-09-15,101988,1008511,false,Magic Rock Rapture Can,192,BLIK,237.09,0
2016-09-15,101988,E1420,true,"Leeggoed € 14,20",20,STUK,176,0
2016-09-15,101988,E150,true,"Leeggoed € 1,50",10,STUK,15,0
2016-09-15,101988,E240,true,"Leeggoed € 2,4",93,STUK,223.2,0
2016-09-15,101988,E280,true,Leeggoed € 2.80,2,STUK,5.6,0
2016-09-15,101988,E450,true,"Leeggoed € 4,50",354,STUK,1130.4,0
2016-09-15,101988,E600,true,"Leeggoed € 6,00",15,STUK,48,0
2016-09-15,101988,E700,true,"Leeggoed € 7,00",12,STUK,38.4,0
2016-09-15,100034,1001756,false,Trappiste 12 24/33cl,240,FLES,1495.99,0
2016-09-15,100034,1001757,false,Trappiste 6 24/33cl,48,FLES,259.36,0
2016-09-15,100034,1001758,false,Trappiste 8 24/33cl,240,FLES,1316.27,0
2016-09-15,100034,1001793,false,Dolle Brouwers Arabier 20/33cl,200,FLES,243.56,0
2016-09-15,100034,1001989,false,Dolle Brouwers Dulle Teve 20/33cl,120,FLES,162.61,0
2016-09-15,100034,1002359,false,Rochefort 8 24/33cl,120,FLES,116.68,0
2016-09-15,100034,1002526,false,Witkap Stimulo 24/33cl,48,FLES,34.92,0
2016-09-15,100034,1004463,false,La Chouffe 24/33cl,48,FLES,43.72,0
2016-09-15,100034,1004507,false,Euro pallet,-2,STUK,-25,0
2016-09-15,100034,E3000,true,"Leeggoed € 30,00",-37,STUK,-1110,0
2016-09-15,100034,E450,true,"Leeggoed € 4,50",7,STUK,22.4,0
2016-09-15,100034,E650,true,"Leeggoed € 6,50",16,STUK,44.8,0
2016-09-15,100034,E700,true,"Leeggoed € 7,00",24,STUK,160.4,0
2016-09-15,102017,1001428,false,"Boon Oude Gueuze 12/37,5cl",48,FLES,59.24,0
2016-09-15,102017,1001430,false,Boon Framboise 12/37.5cl,72,FLES,130.84,0
2016-09-15,102017,1001435,false,Boon Kriek 12/37.5cl,72,FLES,98.41,0
2016-09-15,102017,1001440,false,Boon Kriek Mariage Parf. 12/37.5cl,36,FLES,90.13,0
2016-09-15,102017,1001528,false,"Oud Beersel Gueuze 12/37,5cl",48,FLES,107.22,0
2016-09-15,102017,1001530,false,"Oud Beersel Kriek 12/37,5cl",48,FLES,137.48,0
2016-09-15,102017,1002017,false,Echte Kriek Verhaeghe 24/25cl,48,FLES,34.57,0
2016-09-15,102017,1002045,false,De Ranke Guldenberg 24/33cl,72,FLES,64.59,0
2016-09-15,102017,1002210,false,La Moneuse 12/75cl,36,FLES,84.22,0
2016-09-15,102017,1002326,false,Struise Pannepot 24/33cl,72,FLES,101.25,0
2016-09-15,102017,1002357,false,Rochefort 10 24/33cl,72,FLES,104.9,0
2016-09-15,102017,1002362,false,Reinaert Grand Cru 24/33cl,48,FLES,35.71,0
2016-09-15,102017,1002387,false,Saison d'Epautre 12/75cl,48,FLES,112,0
2016-09-15,102017,1005350,false,"Oud Beersel Framboise 12/37,5cl",36,FLES,98.14,0
2016-09-15,102017,1005450,false,Struise Pannepot Grand Reserva 24/33cl,72,FLES,134.47,0
2016-09-15,102017,1005920,false,Straffe Hendrik Heritage 6/75cl,48,FLES,356,0
2016-09-15,102017,1005921,false,De La Senne Brusseleir 24/33cl,24,FLES,23.62,0
2016-09-15,102017,1005931,false,La Vermontoise 12/75cl,60,FLES,140.04,0
2016-09-15,102017,1006212,false,T'hofbrouwerijke Hoftrol 24/33cl,24,FLES,22.14,0
2016-09-15,102017,1006751,false,Boon Lambiek 2 jaar Keykeg,4,KEYKEG,211.93,0
2016-09-15,102017,1008639,false,Spencer Imperial Stout,30,FLES,139.9,0
2016-09-15,102017,E240,true,"Leeggoed € 2,4",27,STUK,64.8,0
2016-09-15,102017,E280,true,Leeggoed € 2.80,3,STUK,8.4,0
2016-09-15,102017,E450,true,"Leeggoed € 4,50",26,STUK,117,0
2016-09-15,100017,1000780,false,Chouffe Coffee 25% 70cl,12,STUK,88.45,0
2016-09-15,100017,1001314,false,Leffe Glas,6,STUK,10.51,0
2016-09-15,100017,1001391,false,Westmalle Glas,36,STUK,62.78,0
2016-09-15,100017,1001796,false,Achel blond 24/33cl,48,FLES,45.45,0
2016-09-15,100017,1002062,false,G.Carolus Classic 12/75cl,24,FLES,53.22,0
2016-09-15,100017,1002063,false,Gulden Draak 24/33cl,144,FLES,123.47,0
2016-09-15,100017,1002072,false,Guinness 24/33cl,48,FLES,57.17,0
2016-09-15,100017,1002107,false,Hoegaarden Witbier 6/75cl,60,FLES,125.98,0
2016-09-15,100017,1002202,false,La Guillotine 24/33cl,48,FLES,51.17,0
2016-09-15,100017,1002204,false,Liefmans Fruitesse 24/25cl,72,FLES,49.74,0
2016-09-15,100017,1002357,false,Rochefort 10 24/33cl,48,FLES,69.93,0
2016-09-15,100017,1002358,false,Rochefort 6 24/33cl,48,FLES,41.03,0
2016-09-15,100017,1002359,false,Rochefort 8 24/33cl,48,FLES,46.67,0
2016-09-15,100017,1003064,false,De Koninck Vat 30L,4,STUK,262.81,0
2016-09-15,100017,1003091,false,Hoegaarden Witbier Vat 30L,12,STUK,730.21,0
2016-09-15,100017,1003159,false,Westmalle Dubbel vat 30L,8,STUK,524.08,0
2016-09-15,100017,1004507,false,Euro pallet,2,STUK,25,0
2016-09-15,100017,1007425,false,Bootjesbier,288,FLES,248.19,0
2016-09-15,100017,1008157,false,Pallet €30,1,STUK,30,0
2016-09-15,100017,1008762,false,Pallet Ab Inbev Vaten,1,STUK,20,0
2016-09-15,100017,E1180,true,"Leeggoed € 11,80",2,STUK,23.6,0
2016-09-15,100017,E3000,true,"Leeggoed € 30,00",24,STUK,720,0
2016-09-15,100017,E450,true,"Leeggoed € 4,50",33,STUK,148.5,0
2016-09-15,100185,1001243,false,Bush Glas,12,STUK,0,0
2016-09-15,100185,1001263,false,Duvel Glas,12,STUK,0,0
2016-09-15,100185,1001324,false,La Trappe Glas,12,STUK,0,0
2016-09-15,100185,1001427,false,Boon Oude Gueuze 24/25cl,48,FLES,31.3,1.65
2016-09-15,100185,1001429,false,Boon Oude Gueuze OW 12/75cl,24,FLES,54.69,2.88
2016-09-15,100185,1001468,false,De Troch exotic 24/25cl,240,FLES,166.87,8.78
2016-09-15,100185,1001540,false,St.Louis Premium Kriek 20/37.5cl,20,FLES,23.83,1.25
2016-09-15,100185,1001646,false,Jupiler 24/25cl,960,FLES,318.5,16.76
2016-09-15,100185,1001670,false,Blanche De Bruxelles 24/33cl,144,FLES,73.13,3.85
2016-09-15,100185,1001696,false,Enghien Noel 24/33cl,24,FLES,27.17,1.43
2016-09-15,100185,1001723,false,Mongozo Banana 24/33cl,24,FLES,28.72,1.51
2016-09-15,100185,1001752,false,Achel Bruin 24/33cl,240,FLES,215.9,11.36
2016-09-15,100185,1001756,false,Trappiste 12 24/33cl,240,FLES,1421.19,74.8
2016-09-15,100185,1001776,false,Abbaye Des Rocs 24/33cl,240,FLES,177,9.32
2016-09-15,100185,1001789,false,Augustijn Grand Cru 24/33cl,24,FLES,18.54,0.98
2016-09-15,100185,1001796,false,Achel blond 24/33cl,240,FLES,215.9,11.36
2016-09-15,100185,1001819,false,Bush Ambrée 24/33cl,480,FLES,419.97,22.1
2016-09-15,100185,1001835,false,Abbaye Des Rocs Blanche Des Honnelles 24/33cl,24,FLES,16.79,0.88
2016-09-15,100185,1001920,false,Corsendonk Agnus 24/33cl,240,FLES,174.51,9.18
2016-09-15,100185,1001935,false,Cuvee Des Trolls 24/25cl,480,FLES,256.43,13.5
2016-09-15,100185,1001960,false,Duvel Groen 24/25cl,72,FLES,44.73,2.35
2016-09-15,100185,1001961,false,Duvel 24/33cl,1920,FLES,1510.04,79.48
2016-09-15,100185,1001999,false,Delirium Tremens 24/33cl,720,FLES,727.72,38.3
2016-09-15,100185,1002026,false,Fantome Saison 12/75cl,24,FLES,76.4,4.02
2016-09-15,100185,1002036,false,Floris Chocolade 24/33cl,24,FLES,27.51,1.45
2016-09-15,100185,1002063,false,Gulden Draak 24/33cl,1440,FLES,1172.97,61.74
2016-09-15,100185,1002104,false,Hoegaarden Verb.Vrucht 24/33cl,240,FLES,252.71,13.3
2016-09-15,100185,1002108,false,Hoegaarden Wit Perfect Draft 6L,5,STUK,57.95,3.05
2016-09-15,100185,1002121,false,Jupiler 0.0 N.A. 24/25cl,24,FLES,10.54,0.56
2016-09-15,100185,1002140,false,De Ranke Kriek 6/75cl,6,FLES,19.94,1.05
2016-09-15,100185,1002178,false,Lucifer 24/33cl,24,FLES,20.4,1.07
2016-09-15,100185,1002180,false,La Chouffe 12/75cl,120,FLES,226.15,11.9
2016-09-15,100185,1002181,false,Floris Mango 24/33cl,24,FLES,27.4,1.44
2016-09-15,100185,1002187,false,Liefmans Goudenband 24/33cl,24,FLES,23.14,1.22
2016-09-15,100185,1002194,false,Liefmans Goudenband 12/75cl,12,FLES,63.17,3.33
2016-09-15,100185,1002258,false,Mongozo Coconut 24/33cl,240,FLES,289.9,15.26
2016-09-15,100185,1002357,false,Rochefort 10 24/33cl,480,FLES,664.37,34.97
2016-09-15,100185,1002358,false,Rochefort 6 24/33cl,480,FLES,389.81,20.52
2016-09-15,100185,1002359,false,Rochefort 8 24/33cl,1920,FLES,1773.6,93.35
2016-09-15,100185,1002367,false,St.Bernardus Abt 12 12/75cl,12,FLES,36.67,1.93
2016-09-15,100185,1002370,false,St.Bernardus Prior 8 24/33cl,240,FLES,175.62,9.24
2016-09-15,100185,1002440,false,St.Bernardus Tripel 24/33cl,240,FLES,175.62,9.24
2016-09-15,100185,1002490,false,Verhaeghe Vichtenaar 24/25cl,48,FLES,23.05,1.21
2016-09-15,100185,1002529,false,Westmalle Dubbel 24/33cl,480,FLES,317.44,16.71
2016-09-15,100185,1002530,false,Westmalle Tripel 24/33cl,480,FLES,411.39,21.65
2016-09-15,100185,1002556,false,Kasteelbier Rouge 24/33cl,720,FLES,573.03,30.16
2016-09-15,100185,1002577,false,Serafijn Grand Cru 24/33cl,48,FLES,42.18,2.22
2016-09-15,100185,1003118,false,Mc Chouffe Vat 20L,2,STUK,107.92,5.68
2016-09-15,100185,1003187,false,Leffe Blond perfect draft 6L,30,STUK,427.48,22.5
2016-09-15,100185,1003188,false,Jupiler perfect draft 6L,10,STUK,115.11,6.06
2016-09-15,100185,1003189,false,Stella Artois perfect draft 6L,20,STUK,239.8,12.62
2016-09-15,100185,1003821,false,St Martin Brune 24/33cl,24,FLES,22.43,1.18
2016-09-15,100185,1004056,false,Jupiler 24/33cl,960,FLES,415.17,21.85
2016-09-15,100185,1004063,false,Valeir Extra 24/33cl,72,FLES,58.8,3.09
2016-09-15,100185,1004066,false,De Ranke Cuvee 6/75cl,12,FLES,36,1.9
2016-09-15,100185,1004067,false,Duchesse de Bourgogne 12/75cl,12,FLES,27.26,1.43
2016-09-15,100185,1004305,false,Floris Honey 24/33cl,24,FLES,27.51,1.45
2016-09-15,100185,1004463,false,La Chouffe 24/33cl,1440,FLES,1246.07,65.58
2016-09-15,100185,1004464,false,Mc Chouffe 24/33cl,48,FLES,41.53,2.19
2016-09-15,100185,1004473,false,La Chouffe Houblon 12/75cl,60,FLES,160.86,8.47
2016-09-15,100185,1004498,false,De Ranke Noir De Dottignies 24/33cl,24,FLES,20.88,1.1
2016-09-15,100185,1004547,false,La Trappe Isid'or 24/33cl,240,FLES,224.36,11.81
2016-09-15,100185,1004619,false,Corsendonk Rousse 24/33cl,24,FLES,17.97,0.95
2016-09-15,100185,1004698,false,Deus brut des Flandres 6/75cl,6,FLES,55.59,0
2016-09-15,100185,1004906,false,Herkenrode dubbel 24/33cl,48,FLES,30.49,1.6
2016-09-15,100185,1005064,false,Struise Sint Amatus 2013 24/33cl,48,FLES,72.6,3.82
2016-09-15,100185,1005141,false,Mongozo premium pilsener 24/33cl,480,FLES,415.85,21.89
2016-09-15,100185,1005353,false,Delirium Red 24/33cl,120,FLES,120.9,6.36
2016-09-15,100185,1005354,false,Mongozo calabassen,18,STUK,0,0
2016-09-15,100185,1005440,false,Leffe 9 perfect draft 6l,10,STUK,178.56,9.4
2016-09-15,100185,1005514,false,"Hanssens Oudbeitje 24/37,5cl",24,FLES,48.08,2.53
2016-09-15,100185,1005678,false,Leffe Royale Perfect draft 6L,6,VAT,110.04,5.79
2016-09-15,100185,1006321,false,Affligem Tripel 24/30cl,24,FLES,22.71,1.2
2016-09-15,100185,1006576,false,"Mikkeller Peter,Pale and Mary 24/33cl",24,FLES,40.37,2.12
2016-09-15,100185,1007175,false,De Dochter vd Korenaar Charbon 24/33cl,48,FLES,69.7,3.66
2016-09-15,100185,E1180,true,"Leeggoed € 11,80",35,STUK,280,0
2016-09-15,100185,E150,true,"Leeggoed € 1,50",3,STUK,4.5,0
2016-09-15,100185,E210,true,"Leeggoed € 2,10",1,STUK,2.1,0
2016-09-15,100185,E240,true,"Leeggoed € 2,4",13,STUK,31.2,0
2016-09-15,100185,E3000,true,"Leeggoed € 30,00",2,STUK,60,0
2016-09-15,100185,E340,true,"Leeggoed € 3,40",1,STUK,3.4,0
2016-09-15,100185,E450,true,"Leeggoed € 4,50",605,STUK,1936,0
2016-09-15,100185,E500,true,"Leeggoed € 5,00",81,STUK,575.1,0
2016-09-15,100185,E600,true,"Leeggoed € 6,00",21,STUK,67.2,0
2016-09-15,100185,E610,true,"Leeggoed € 6,10",1,STUK,4.8,0
2016-09-15,100185,E700,true,"Leeggoed € 7,00",44,STUK,140.8,0
2016-09-15,100185,E810,true,"Leeggoed € 8,10",1,STUK,6.8,0
2016-09-15,100175,1001273,false,St.Bernardus Abt 12 vat 20L,2,STUK,101.33,7.63
2016-09-15,100175,1001362,false,St.Bernardus Glas,12,STUK,20.73,0
2016-09-15,100175,1001428,false,"Boon Oude Gueuze 12/37,5cl",168,FLES,192.83,14.51
2016-09-15,100175,1001430,false,Boon Framboise 12/37.5cl,24,FLES,40.56,3.05
2016-09-15,100175,1001435,false,Boon Kriek 12/37.5cl,168,FLES,213.56,16.07
2016-09-15,100175,1001441,false,Belle Vue Gueuze 24/25cl,240,FLES,138.59,10.43
2016-09-15,100175,1001500,false,Lindemans Apple 24/25cl,48,FLES,22.3,1.68
2016-09-15,100175,1001504,false,Lindemans Framboise 24/25cl,960,FLES,632.68,47.64
2016-09-15,100175,1001511,false,Lindemans Kriek 24/25cl,3360,FLES,1847.54,139.06
2016-09-15,100175,1001512,false,"Lindemans Kriek 12/37,5cl",180,FLES,171.41,12.9
2016-09-15,100175,1001513,false,Lindemans Kriek 12/75cl,132,FLES,267.36,20.13
2016-09-15,100175,1001516,false,Lindemans Pecheresse 24/25cl,960,FLES,626.56,47.16
2016-09-15,100175,1001517,false,Mort Subite Gueuze 24/25cl,120,FLES,74.75,5.63
2016-09-15,100175,1001518,false,Mort Subite Gueuze 20/37.5cl,120,FLES,144.75,10.9
2016-09-15,100175,1001524,false,Mort Subite Kriek Original 24/25cl,2400,FLES,1554.99,117.04
2016-09-15,100175,1001525,false,Mort Subite Kriek Original 20/37.5cl,200,FLES,263.47,19.83
2016-09-15,100175,1001613,false,Leeggoed retour,-1,STUK,-5770.8,0
2016-09-15,100175,1001648,false,Jupiler blue 24/25cl,2400,FLES,828.05,62.32
2016-09-15,100175,1001660,false,Stella Artois 24/25cl,5040,FLES,1651.41,124.29
2016-09-15,100175,1001672,false,Blanche De Namur 24/33cl,240,FLES,126.62,9.52
2016-09-15,100175,1001691,false,Delirium Nocturnum 24/33cl,120,FLES,118.77,8.94
2016-09-15,100175,1001796,false,Achel blond 24/33cl,960,FLES,845.4,63.64
2016-09-15,100175,1001819,false,Bush Ambrée 24/33cl,1200,FLES,1027.83,77.35
2016-09-15,100175,1001839,false,Blanche De Namur 24/25cl,240,FLES,100.4,7.56
2016-09-15,100175,1001840,false,Blanche De Namur 12/75cl,120,FLES,153.83,11.58
2016-09-15,100175,1001890,false,Brugs Tarwebier 24/25cl,240,FLES,114.61,8.63
2016-09-15,100175,1001892,false,Brugge Tripel 24/33cl,240,FLES,174.53,13.14
2016-09-15,100175,1001903,false,Brugse Zot Blond 24/33cl,4032,FLES,3136.51,236.09
2016-09-15,100175,1001920,false,Corsendonk Agnus 24/33cl,216,FLES,153.75,11.57
2016-09-15,100175,1001943,false,Chimay Premiere 12/75cl,120,FLES,204.56,15.4
2016-09-15,100175,1001990,false,Strubbe Dikke Mathile 24/25cl,120,FLES,66.43,5
2016-09-15,100175,1001999,false,Delirium Tremens 24/33cl,360,FLES,356.2,26.81
2016-09-15,100175,1002000,false,Delirium Tremens 12/75cl,60,FLES,188.2,14.17
2016-09-15,100175,1002054,false,G.Carolus Classic 24/33cl,960,FLES,799.9,60.21
2016-09-15,100175,1002058,false,G.Carolus Tripel 24/33cl,480,FLES,400.79,30.17
2016-09-15,100175,1002072,false,Guinness 24/33cl,1920,FLES,2126.69,160.08
2016-09-15,100175,1002074,false,Gordon Scotch Ale 24/33cl,480,FLES,431.86,32.5
2016-09-15,100175,1002087,false,Hommelbier 24/25cl,240,FLES,134.34,10.11
2016-09-15,100175,1002088,false,Hommelbier 12/75cl,60,FLES,102.13,7.69
2016-09-15,100175,1002103,false,Strubbe Houten Kop 24/25cl,216,FLES,119.58,9
2016-09-15,100175,1002122,false,St.Feuillien Grand Cru 24/33cl,120,FLES,112.42,8.46
2016-09-15,100175,1002128,false,Kapittel Abt 24/33cl,120,FLES,84.3,6.35
2016-09-15,100175,1002162,false,Leffe 9 Rituel 24/33cl,480,FLES,389.26,29.3
2016-09-15,100175,1002163,false,Leffe Blond 24/33cl,1440,FLES,1012.77,76.23
2016-09-15,100175,1002183,false,Leffe Donker 24/33cl,3120,FLES,2183.35,164.33
2016-09-15,100175,1002227,false,Leffe Tripel 24/33cl,240,FLES,233.4,17.57
2016-09-15,100175,1002246,false,Maredsous 10 Tripel 24/33cl,600,FLES,530,39.9
2016-09-15,100175,1002248,false,Maredsous 6 Blond 24/33cl,480,FLES,329.35,24.79
2016-09-15,100175,1002252,false,Maredsous 8 Bruin 24/33cl,240,FLES,186.62,14.05
2016-09-15,100175,1002275,false,Moeder Overste 24/33cl,240,FLES,183.43,13.81
2016-09-15,100175,1002292,false,Dolle Brouwers Oerbier 20/33cl,100,FLES,120.68,9.08
2016-09-15,100175,1002353,false,Rodenbach 24/25cl,360,FLES,184.36,13.88
2016-09-15,100175,1002355,false,Rodenbach Grand Cru 24/33cl,240,FLES,214.94,16.18
2016-09-15,100175,1002366,false,St.Bernardus Abt 12 24/33cl,1440,FLES,1280.26,96.36
2016-09-15,100175,1002368,false,St.Bernardus Pater 6 24/33cl,360,FLES,195.12,14.69
2016-09-15,100175,1002370,false,St.Bernardus Prior 8 24/33cl,600,FLES,429.8,32.35
